2009	8	7	14	0	2009	8	10	11	25	69	25
2009	8	20	12	5	2009	8	23	16	20	76	15
2009	8	25	13	50	2009	8	29	15	45	97	55
2009	8	30	13	35	2009	8	30	16	20	2	45
2009	8	31	11	45	2009	8	31	16	20	4	35
2009	9	1	13	20	2009	9	1	16	20	3	0
2009	9	2	9	45	2009	9	9	5	45	164	0
2009	9	13	6	45	2009	9	13	16	45	10	0
2009	9	18	6	45	2009	9	19	17	10	34	25
2009	9	26	11	45	2009	9	27	11	0	23	15
2010	7	1	7	45	2010	7	1	17	0	9	15
2010	7	3	9	45	2010	7	3	16	20	6	35
2010	7	4	7	45	2010	7	6	17	0	57	15
2010	7	8	11	30	2010	7	9	16	20	28	50
2010	7	11	11	30	2010	7	11	17	0	5	30
2010	7	12	8	0	2010	7	15	6	0	70	0
2010	7	19	13	45	2010	7	20	17	45	28	0
2010	7	25	11	0	2010	7	25	17	0	6	0
2010	7	31	10	45	2010	8	2	9	45	47	0
2010	8	3	11	30	2010	8	5	16	30	53	0
2010	8	9	11	45	2010	8	9	16	20	4	35
2010	8	10	9	45	2010	8	10	16	20	6	35
2010	8	13	9	45	2010	8	14	12	35	26	50
2010	8	21	12	45	2010	8	21	16	20	3	35
2010	8	29	13	30	2010	8	29	17	45	4	15
2010	8	30	11	45	2010	9	2	6	45	67	0
2010	9	8	10	45	2010	9	8	22	45	12	0
2010	9	18	6	45	2010	9	19	19	30	36	45
2011	5	12	9	30	2011	5	12	16	20	06	50
2011	6	6	7	45	2011	6	6	16	20	08	35
2011	6	9	11	45	2011	6	10	18	0	30	15
2011	6	19	11	30	2011	6	19	18	0	06	30
2011	6	20	8	0	2011	6	21	14	15	30	15
2011	7	4	7	45	2011	7	9	16	15	128	30
2011	7	23	6	45	2011	7	28	16	5	129	20
2011	8	1	13	45	2011	8	6	16	20	122	35
2011	8	7	11	30	2011	8	8	12	50	25	20
2011	8	12	11	30	2011	8	16	19	0	103	30
2011	8	19	6	45	2011	8	19	18	30	11	45
2011	8	27	10	45	2011	8	31	17	45	103	00
2012	6	8	12	35	2012	6	9	16	20	27	45
2012	6	20	8	45	2012	6	20	23	0	14	15
2012	6	28	10	0	2012	6	29	17	45	31	45
2012	7	3	13	45	2012	7	4	19	45	30	00
2012	7	7	14	55	2012	7	12	19	45	124	50
2012	7	15	9	15	2012	7	15	19	45	10	30
2012	7	16	7	45	2012	7	16	17	45	10	00
2012	7	19	7	45	2012	7	21	19	45	60	00
2012	7	29	15	5	2012	7	31	17	10	50	05
2012	8	1	6	45	2012	8	3	21	45	63	00
2012	8	7	7	45	2012	8	9	19	45	60	00
2012	8	15	6	45	2012	8	15	19	50	13	05
2012	8	20	16	15	2012	8	21	16	20	24	05
2012	8	23	7	55	2012	8	24	19	0	35	05
2012	8	25	12	35	2012	8	25	20	45	08	10
2012	8	26	6	55	2012	8	29	4	25	69	30
2012	8	30	13	20	2012	8	30	19	0	05	40
2012	9	10	7	45	2012	9	10	18	15	10	30
2012	9	11	10	45	2012	9	13	15	0	52	15
2013	5	31	6	45	2013	6	3	20	15	85	30
2013	6	8	6	50	2013	6	8	16	20	09	30
2013	6	19	9	45	2013	6	21	20	0	58	15
2013	6	28	6	45	2013	6	30	19	0	60	15
2013	7	3	7	45	2013	7	5	19	30	59	45
2013	7	9	13	30	2013	7	9	19	45	06	15
2013	7	11	7	45	2013	7	13	19	30	59	45
2013	7	30	7	45	2013	7	31	19	30	35	45
2013	8	5	6	45	2013	8	6	19	30	36	45
2013	8	8	9	50	2013	8	12	20	50	107	00
2013	8	26	13	45	2013	8	29	19	30	77	45
2013	9	20	8	0	2013	9	22	6	0	46	00
2014	5	26	6	45	2014	5	26	19	0	12	15
2014	5	27	14	10	2014	5	27	18	30	04	20
2014	5	28	7	45	2014	5	28	18	30	10	45
2014	5	30	6	45	2014	6	2	19	0	84	15
2014	6	4	10	15	2014	6	4	18	45	08	30
2014	6	5	10	20	2014	6	5	13	45	03	25
2014	6	14	12	20	2014	6	14	17	45	05	25
2014	6	18	13	0	2014	6	18	18	0	05	00
2014	6	26	13	30	2014	6	28	18	25	52	55
2014	7	2	11	35	2014	7	2	18	30	06	55
2014	7	3	6	45	2014	7	7	11	30	100	45
2014	7	8	10	25	2014	7	10	18	30	56	05
2014	7	12	13	50	2014	7	16	19	30	101	40
2014	7	22	6	45	2014	7	23	23	0	40	15
2014	7	25	13	50	2014	7	25	18	0	04	10
2014	7	28	11	45	2014	8	1	20	15	104	30
2014	8	2	13	45	2014	8	2	20	0	06	15
2014	8	4	14	5	2014	8	4	19	45	05	40
2014	8	9	12	35	2014	8	9	16	20	03	45
2014	8	10	13	35	2014	8	10	17	30	03	55
2014	8	16	6	45	2014	8	16	17	30	10	45
2014	8	24	6	45	2014	8	25	18	30	35	45
2014	8	26	6	45	2014	8	26	18	30	11	45
2014	8	29	11	20	2014	8	30	18	45	31	25
2014	9	1	11	25	2014	9	2	18	50	31	25
2014	9	3	6	45	2014	9	3	19	0	12	15
2014	9	6	6	45	2014	9	6	19	0	12	15
2014	9	10	11	45	2014	9	11	18	45	31	00
2014	9	14	12	30	2014	9	15	14	55	26	25
2014	9	19	6	45	2014	9	19	18	45	12	00
2014	9	30	12	45	2014	9	30	18	30	05	45
2015	5	28	11	15	2015	5	29	19	45	32	30
2015	5	30	13	45	2015	5	30	17	15	03	30
2015	6	3	9	45	2015	6	4	18	0	32	15
2015	6	7	9	45	2015	6	7	18	0	08	15
2015	6	14	11	45	2015	6	14	17	0	05	15
2015	6	15	12	45	2015	6	20	18	0	125	15
2015	6	27	7	45	2015	7	5	19	0	203	15
2015	7	7	12	15	2015	7	7	18	0	05	45
2015	7	11	12	30	2015	7	16	19	0	126	30
2015	7	19	12	45	2015	7	19	16	20	03	35
2015	8	1	7	45	2015	8	2	18	45	35	00
2015	8	3	7	45	2015	8	3	19	15	11	30
2015	8	4	6	45	2015	8	4	18	45	12	00
2015	8	5	6	45	2015	8	5	18	15	11	30
2015	8	6	6	45	2015	8	9	18	45	84	00
2015	8	12	13	45	2015	8	12	18	0	04	15
2015	8	17	12	30	2015	8	19	18	30	54	00
2015	8	21	12	5	2015	8	21	19	45	07	40
2015	8	22	6	45	2015	8	25	18	45	84	00
2015	9	5	6	45	2015	9	5	18	0	11	15
2015	9	30	13	20	2015	9	30	16	25	03	05
2016	5	31	11	45	2016	6	4	14	50	99	05
2016	6	19	7	10	2016	6	27	20	45	205	35
2016	6	30	8	50	2016	6	30	17	45	08	55
2016	7	1	12	50	2016	7	1	17	45	04	55
2016	7	4	13	35	2016	7	4	17	15	03	40
2016	7	7	6	45	2016	7	10	16	15	81	30
2016	7	15	7	30	2016	7	18	17	40	82	10
2016	7	20	11	15	2016	7	25	21	0	129	45
2016	7	27	11	45	2016	8	1	18	0	126	15
2016	8	5	12	15	2016	8	8	19	45	79	30
2016	8	22	7	45	2016	8	26	18	15	106	30
2016	8	27	11	0	2016	8	27	17	15	06	15
2016	9	12	13	30	2016	9	12	18	10	04	40
2016	9	13	6	45	2016	9	13	16	20	09	35
2016	9	14	6	45	2016	9	14	17	0	10	15
2016	9	27	7	15	2016	9	27	23	45	16	30
2017	6	3	12	55	2017	6	3	18	0	05	05
2017	6	5	12	10	2017	6	12	5	5	160	55
2017	6	23	9	45	2017	6	23	16	20	06	35
2017	6	27	7	30	2017	6	27	17	15	09	45
2017	6	30	11	45	2017	6	30	18	30	06	45
2017	7	11	11	0	2017	7	11	18	0	07	00
2017	7	13	6	45	2017	7	14	17	0	34	15
2017	7	22	13	30	2017	7	22	18	30	05	00
2017	7	25	12	45	2017	7	27	7	15	42	30
2017	7	28	11	45	2017	7	30	23	15	59	30
2017	7	31	12	15	2017	7	31	18	0	05	45
2017	8	1	12	0	2017	8	1	18	30	06	30
2017	8	5	12	15	2017	8	9	11	0	94	45
2017	8	11	11	45	2017	8	15	19	45	104	00
2017	8	17	15	0	2017	8	22	18	0	123	00
2017	8	24	11	45	2017	8	24	19	30	07	45
2017	8	26	6	45	2017	8	26	18	0	11	15
2017	8	30	6	45	2017	8	31	1	30	18	45
2017	9	12	11	15	2017	9	12	16	45	05	30
2017	9	13	13	10	2017	9	14	16	20	27	10
2017	9	15	12	45	2017	9	17	19	30	54	45
2017	9	18	13	20	2017	9	18	18	0	04	40
2017	9	26	6	45	2017	9	29	19	0	84	15
2017	10	3	12	20	2017	10	3	19	0	06	40
2017	10	12	13	35	2017	10	12	18	0	04	25
2018	5	3	11	55	2018	5	3	14	15	02	20
2018	5	15	11	45	2018	5	15	16	20	04	35
2018	5	16	6	45	2018	5	16	16	15	09	30
2018	5	17	14	10	2018	5	17	16	20	02	10
2018	5	18	6	45	2018	6	1	18	45	348	00
2018	6	10	6	45	2018	6	11	18	45	36	00
2018	6	20	12	0	2018	6	21	16	20	28	20
2018	6	26	14	40	2018	6	27	14	10	23	30
2018	6	28	6	45	2018	7	1	16	20	81	35
2018	7	6	11	10	2018	7	6	18	0	06	50
2018	7	11	6	45	2018	7	11	18	45	12	00
2018	7	12	11	30	2018	7	12	18	0	06	30
2018	7	17	12	10	2018	7	17	18	15	06	05
2018	7	21	6	45	2018	7	21	17	30	10	45
2018	7	22	6	45	2018	7	22	16	20	09	35
2018	7	26	12	15	2018	7	26	18	0	05	45
2018	7	27	6	45	2018	8	2	17	0	154	15
2018	8	3	8	30	2018	8	9	19	20	154	50
2018	8	25	11	45	2018	8	25	19	0	07	15
2018	9	5	12	15	2018	9	5	17	0	04	45
2018	9	6	9	40	2018	9	6	18	0	08	20
2018	9	14	6	45	2018	9	15	23	15	40	30
2018	9	21	11	45	2018	9	21	18	0	06	15
2018	9	22	13	25	2018	9	22	16	45	03	20
2019	5	19	6	45	2019	5	19	18	0	11	15
2019	6	5	13	5	2019	6	5	16	20	03	15
2019	6	6	6	45	2019	6	8	18	0	59	15
2019	6	20	7	45	2019	6	23	16	20	80	35
2019	6	27	10	55	2019	6	27	18	0	07	05
2019	6	28	9	45	2019	6	29	18	30	32	45
2019	7	1	13	50	2019	7	1	20	15	06	25
2019	7	7	12	20	2019	7	7	16	10	03	50
2019	7	13	6	45	2019	7	18	19	45	133	00
2019	7	19	10	45	2019	7	19	13	45	03	00
2019	7	20	9	50	2019	7	20	12	5	02	15
2019	7	25	7	0	2019	7	27	19	0	60	00
2019	8	5	12	30	2019	8	6	13	25	24	55
2019	8	7	12	40	2019	8	10	16	20	75	40
2019	8	11	9	45	2019	8	11	18	0	08	15
2019	8	12	9	45	2019	8	12	18	0	08	15
2019	8	13	8	45	2019	8	14	4	40	19	55
2019	8	14	11	15	2019	8	14	18	0	06	45
2019	8	15	11	15	2019	8	15	18	0	06	45
2019	8	16	8	45	2019	8	16	16	20	07	35
2019	8	21	12	20	2019	8	21	18	0	05	40
2019	8	22	9	45	2019	8	25	0	40	62	55
2019	8	28	6	45	2019	8	28	19	0	12	15
2019	9	7	10	45	2019	9	7	18	0	07	15
2019	9	8	6	45	2019	9	8	17	30	10	45
2019	9	9	11	45	2019	9	10	18	0	30	15
2019	9	11	11	45	2019	9	13	18	0	54	15
2019	9	20	7	45	2019	9	20	18	0	10	15
2019	9	30	11	0	2019	9	30	19	0	08	00
2019	10	1	6	45	2019	10	1	18	30	11	45
2020	5	10	13	15	2020	5	10	17	0	03	45
2020	5	11	13	30	2020	5	11	16	30	03	00
2020	5	16	13	0	2020	5	17	16	30	27	30
2020	6	4	9	40	2020	6	4	16	20	06	40
2020	6	11	12	15	2020	6	13	18	0	53	45
2020	6	16	7	45	2020	6	16	14	0	06	15
2020	6	18	11	30	2020	6	18	17	30	06	00
2020	6	19	7	45	2020	6	19	18	0	10	15
2020	6	22	6	45	2020	6	22	18	45	12	00
2020	6	23	11	0	2020	6	23	18	15	07	15
2020	6	24	13	50	2020	6	24	18	0	04	10
2020	6	28	11	15	2020	6	28	18	15	07	00
2020	6	29	11	45	2020	7	1	16	30	52	45
2020	7	3	13	35	2020	7	3	16	20	02	45
2020	7	4	11	10	2020	7	8	17	30	102	20
2020	7	11	6	45	2020	7	30	17	45	467	00
2020	8	6	12	40	2020	8	11	16	20	123	40
2020	8	14	9	15	2020	8	15	17	30	32	15
2020	8	16	11	15	2020	8	16	18	0	06	45
2020	8	21	6	45	2020	8	24	18	0	83	15
2020	8	25	9	0	2020	8	25	18	30	09	30
2020	8	26	10	50	2020	8	26	16	15	05	25
2020	8	28	6	45	2020	9	4	16	20	177	35
2021	5	12	6	45	2021	5	12	16	20	09	35
2021	5	14	12	30	2021	5	17	18	0	77	30
2021	5	18	11	0	2021	5	20	18	15	55	15
2021	5	21	7	45	2021	5	24	16	20	80	35
2021	5	26	8	30	2021	5	29	17	30	81	00
2021	6	3	7	45	2021	6	3	18	45	11	00
2021	6	8	12	15	2021	6	8	18	0	05	45
2021	6	16	12	0	2021	6	21	15	10	123	10
2021	6	30	13	15	2021	6	30	16	20	03	05
2021	7	2	11	15	2021	7	5	19	0	79	45
2021	7	7	14	25	2021	7	16	9	45	211	20
2021	7	22	13	30	2021	7	23	23	30	34	00
2021	7	24	10	0	2021	7	24	19	0	09	00
2021	7	25	7	45	2021	7	27	20	10	60	25
2021	7	28	6	45	2021	7	28	16	15	09	30
2021	7	31	11	45	2021	7	31	16	20	04	35
2021	8	1	10	45	2021	8	1	14	45	04	00
2021	8	8	13	20	2021	8	8	16	20	03	00
2021	8	12	12	30	2021	8	12	16	15	03	45
2021	8	17	10	15	2021	8	18	15	45	29	30
2021	8	20	11	0	2021	8	23	18	30	79	30
2021	8	25	12	20	2021	8	25	16	20	04	00
2021	8	26	6	45	2021	8	26	17	30	10	45
2021	9	2	11	45	2021	9	6	16	20	100	35
2021	9	7	11	45	2021	9	14	10	15	166	30
2021	9	15	11	15	2021	9	15	18	0	06	45
2021	9	17	7	45	2021	9	18	17	30	33	45
2021	9	20	11	15	2021	9	20	16	20	05	05
2021	9	21	7	45	2021	9	21	14	15	06	30
2021	9	22	11	20	2021	9	22	17	30	06	10
2021	9	27	11	0	2021	9	30	17	45	78	45
2021	10	1	9	45	2021	10	1	16	20	06	35
2022	4	29	6	45	2022	4	29	18	0	11	15
2022	5	30	11	15	2022	5	30	17	45	06	30
2022	6	22	6	45	2022	6	29	16	20	177	35
2022	7	8	11	45	2022	7	8	17	45	06	00
2022	7	9	9	45	2022	7	14	18	30	128	45
2022	7	15	13	45	2022	7	30	9	45	356	00
2022	7	31	9	30	2022	8	2	20	25	58	55
2022	8	13	13	45	2022	8	15	18	45	53	00
2022	8	16	14	45	2022	8	16	18	30	03	45
2022	8	21	11	45	2022	8	24	17	15	77	30
2022	8	26	9	45	2022	8	30	16	50	103	05
2022	9	1	11	10	2022	9	1	15	45	04	35
2022	9	2	6	45	2022	9	2	16	20	09	35
2022	9	3	6	45	2022	9	3	19	30	12	45
2022	9	4	6	45	2022	9	6	17	45	59	00
2022	9	8	11	30	2022	9	9	16	20	28	50
2022	9	11	6	45	2022	9	11	17	30	10	45
2022	9	12	6	45	2022	9	19	17	0	178	15
2022	9	26	12	35	2022	9	26	17	30	04	55
2022	10	3	10	15	2022	10	3	17	0	06	45
2022	10	4	6	45	2022	10	4	16	20	09	35
2023	5	22	11	45	2023	5	22	17	30	05	45
2023	5	29	6	45	2023	6	1	5	30	70	45
2023	6	2	6	45	2023	6	4	17	45	59	00
2023	6	8	12	30	2023	6	9	9	50	21	20
2023	6	10	15	10	2023	6	10	18	40	03	30
2023	6	12	11	15	2023	6	13	16	20	29	05
2023	6	21	9	45	2023	6	21	17	45	08	00
2023	6	22	10	15	2023	6	22	18	15	08	00
2023	6	25	13	30	2023	6	25	16	20	02	50
2023	6	27	11	45	2023	6	28	7	20	19	35
2023	6	29	13	0	2023	6	30	9	0	20	00
2023	7	5	11	45	2023	7	16	17	0	269	15
2023	7	20	15	25	2023	7	27	20	30	173	05
2023	7	28	6	45	2023	7	28	22	50	16	05
2023	8	2	6	45	2023	8	3	19	0	36	15
2023	8	4	10	15	2023	8	4	18	30	08	15
2023	8	5	10	45	2023	8	5	19	0	08	15
2023	8	6	11	20	2023	8	6	17	50	06	30
2023	8	7	14	30	2023	8	7	18	0	03	30
2023	8	8	7	30	2023	8	9	18	30	35	00
2023	8	16	6	45	2023	8	16	18	30	11	45
2023	8	17	7	45	2023	8	17	13	0	05	15
2023	8	22	15	0	2023	8	22	17	30	02	30
2023	8	23	11	0	2023	8	23	17	45	06	45
2023	8	25	10	0	2023	8	25	14	15	04	15
2023	8	26	11	55	2023	8	26	16	15	04	20
2023	8	28	14	40	2023	8	28	17	30	02	50
2023	8	29	11	30	2023	8	29	14	15	02	45
2023	8	30	6	45	2023	8	30	16	20	09	35
2023	9	3	13	15	2023	9	3	18	0	04	45
2023	9	4	6	45	2023	9	4	18	0	11	15
UUUU
